GPCR,STANDARD_VALUE,smiles
Q03431,-4.6,C1CC1NC(=O)C2=CC(=CC=C2)NC(=O)C3=NN(N=C3)C4=CC=CC=C4
Q03431,-4.4,CC1CN(CCN1S(=O)(=O)C2=CC3=C(C=C2)OCCO3)S(=O)(=O)C4=C(C=CC=C4F)F
Q03431,-3.8,C1CN(CCN1C2=CC(=CC=C2)Cl)S(=O)(=O)CCNC(=O)C(C3=CC=CC=C3)C4=CC=CC=C4
Q03431,-5.1,CCC(=O)N1CCN(CC1)C2=CC=CC=C2NC(=S)NC(=O)C3=CC=CO3
Q03431,-4.35,CCOC1=CC=C(C=C1)NC(=S)NC(C)C2=CC=CS2
Q03431,-4.1,CC(=O)C1=CC(=CC=C1)NC(=O)C=CC2=CC=C(C=C2)S(=O)(=O)N3CCOCC3
Q03431,-3.85,C1C(OC(CN1CC2=CC=C(C=C2)C3=CC=CC=C3)N4C=NC5=C4N=CN=C5NC6=CC=CC=C6)CO
Q03431,-4.15,CCCOC1=C(C=C(C=C1)NC(=O)CC2=CC=C(S2)S(=O)(=O)N3CCOCC3)OCCC
Q03431,-5.05,C1CN(CCN1C2=CC=C(C=C2)C(=O)C3=CC(=CC=C3)F)C(=O)C4=CC=CC=C4Br
Q03431,-3.8,CC(C)(C)OC(=O)NCCCCCNC(=O)C1=C(NC=N1)C(=O)NCC(=O)OCC2=CC=CC=C2
Q03431,-4.6,CC1=C(SC(=O)N1CC2=CC(=C(C=C2)Cl)Cl)C(=O)N(C)CC3=CC=C(C=C3)F
Q03431,-4.65,COC1=C(C=C(C(=C1)C(=O)C=CC2=CN=CC=C2)[N+](=O)[O-])OC
Q03431,-4.65,CCCCCN1C2=C(N=C1SCCOCC)N(C(=O)NC2=O)C
Q03431,-4.6,CC(C)OC(=O)CN1CCN(CC1)C2=CC=C(C=C2)Cl
Q03431,-3.9,CC1=CC=C(C=C1)CNC(=O)C2=CC(=NC3=C2C=NN3C(C)C)C4CC4
Q03431,-4.7,CCOC1=C(C=CC(=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)N3CCCCC3)OCC(=O)N4CCOCC4
Q03431,-4.75,C1CN(CCN1C2=CC=CC=C2)C(CNC(=O)C(=O)NCC3=CC=CS3)C4=CC=CO4
Q03431,-3.45,CC1=CC(=C(C=C1)C(C)C)OCCNC(=O)C2=CC=CC=C2O
Q03431,-4.9,CCCCN(CC)CCCNC(=O)C1=CN(C(=O)C2=C1C3=CC=CC=C3N2C)C
Q03431,-5.1,CC1=NC(=CC=C1)N2C(=O)C3=CC=CC=C3C(=CNC4=CC(=CC=C4)O)C2=O
Q03431,-4.45,COC1=CC=CC=C1C2=CN3C(=CN=C3C(=C2)NC=O)C4=CC=C(C=C4)F
Q03431,-5,C1COCCN1C2=NC(=CS2)C(=O)NNC(=O)C3=CC(=NC4=CC=CC=C43)C5=CC=CC=C5
Q03431,-4.6,CC1=CC=C(C=C1)C2=NNC3=C2C(N(C3=O)C4=CC=C(C=C4)Cl)C5=CC=CS5
Q03431,-3.8,CC1=CC(=NN1)C2=C(NN(C2=O)C3=CC=C(C=C3)Cl)C
Q03431,-4.25,CC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)NC3=CC=C(C=C3)OC4=CC=CC=C4
Q03431,-5.1,CC(CS(=O)(=O)C1=CC2=C(C=C1)SCC(=O)N2)C(=O)NCC3=CC=CC=C3Cl
Q03431,-4.05,CCOC(=O)CC1=NN=C(C2=CC=CC=C21)NC3=CC(=CC=C3)O
Q03431,-4.65,C1=CC=C(C=C1)C2=CN=C3C=C(C=CC3=N2)N
Q03431,-4.4,CC(C)(CNC(=O)C1=CC(=C(C=C1)Cl)S(=O)(=O)N2CCC3=CC=CC=C3C2)N4CCOCC4
